Filename, Subject, Verb
fortunata_y_jacinta_3b.txt, Juan Pablo, salió
fortunata_y_jacinta_3b.txt, que, patalea
fortunata_y_jacinta_3b.txt, que, creyó
fortunata_y_jacinta_3b.txt, Juan Pablo, sostuvo
fortunata_y_jacinta_3b.txt, que, volvió
fortunata_y_jacinta_3b.txt, que, dado
fortunata_y_jacinta_3b.txt, un atracón, dado
fortunata_y_jacinta_3b.txt, que, bastado
fortunata_y_jacinta_3b.txt, el gran principio, tenía
fortunata_y_jacinta_3b.txt, D. Basilio, quedó
fortunata_y_jacinta_3b.txt, La mesa, hora
fortunata_y_jacinta_3b.txt, que, tenían
fortunata_y_jacinta_3b.txt, la mano, dejado
fortunata_y_jacinta_3b.txt, cadáveres, propiedad
fortunata_y_jacinta_3b.txt, la propiedad, derivan
fortunata_y_jacinta_3b.txt, Juan Pablo, lanzó
fortunata_y_jacinta_3b.txt, Papa, deshizo
fortunata_y_jacinta_3b.txt, la tiara, quedó
fortunata_y_jacinta_3b.txt, quien, al
fortunata_y_jacinta_3b.txt, la corona, andaba
fortunata_y_jacinta_3b.txt, el cetro, corría
fortunata_y_jacinta_3b.txt, Las conteras, remataban
fortunata_y_jacinta_3b.txt, que, cayendo
fortunata_y_jacinta_3b.txt, Juan Pablo, estrujaba
fortunata_y_jacinta_3b.txt, el desgraciado Rubín, hacer
fortunata_y_jacinta_3b.txt, que, llenaba
fortunata_y_jacinta_3b.txt, la cruel negativa, puso
fortunata_y_jacinta_3b.txt, ésta, pretender
fortunata_y_jacinta_3b.txt, que, ella
fortunata_y_jacinta_3b.txt, Sus amigos, podían
fortunata_y_jacinta_3b.txt, su numen, excitaba
fortunata_y_jacinta_3b.txt, que, hacía
fortunata_y_jacinta_3b.txt, un propagandista, hacía
fortunata_y_jacinta_3b.txt, que, quedó
fortunata_y_jacinta_3b.txt, el joven, Defendía
fortunata_y_jacinta_3b.txt, que, asombro
fortunata_y_jacinta_3b.txt, La suerte, fue
fortunata_y_jacinta_3b.txt, Rubín, marchó
fortunata_y_jacinta_3b.txt, doña Lupe, tenía
fortunata_y_jacinta_3b.txt, que, llamar
fortunata_y_jacinta_3b.txt, _, llamar
fortunata_y_jacinta_3b.txt, que, precedieron
fortunata_y_jacinta_3b.txt, su hermano, arreglara
fortunata_y_jacinta_3b.txt, esta suspensión, vencida
fortunata_y_jacinta_3b.txt, que, dominaba
fortunata_y_jacinta_3b.txt, que, salía
fortunata_y_jacinta_3b.txt, ella, iba
fortunata_y_jacinta_3b.txt, la viuda, Andaba
fortunata_y_jacinta_3b.txt, que, domingo
fortunata_y_jacinta_3b.txt, él, aumentó
fortunata_y_jacinta_3b.txt, la distancia, aumentó
fortunata_y_jacinta_3b.txt, que, separaba
fortunata_y_jacinta_3b.txt, este, itinerario
fortunata_y_jacinta_3b.txt, Maxi, usaba
fortunata_y_jacinta_3b.txt, la joven, metió
fortunata_y_jacinta_3b.txt, un hombre, esperaba
fortunata_y_jacinta_3b.txt, que, detuvo
fortunata_y_jacinta_3b.txt, hola--se, dijo
fortunata_y_jacinta_3b.txt, Maxi acechando--, dijo
fortunata_y_jacinta_3b.txt, una idea, sospecha
fortunata_y_jacinta_3b.txt, Siguiéndoles, cercioró
fortunata_y_jacinta_3b.txt, que, presunción
fortunata_y_jacinta_3b.txt, la certidumbre, produjo
fortunata_y_jacinta_3b.txt, él, Es
fortunata_y_jacinta_3b.txt, que, virus
fortunata_y_jacinta_3b.txt, un sentimiento, desbordaba
fortunata_y_jacinta_3b.txt, las leyes, estiman
fortunata_y_jacinta_3b.txt, Esto, tolera
fortunata_y_jacinta_3b.txt, la sociedad, aplaude
fortunata_y_jacinta_3b.txt, que, tiene
fortunata_y_jacinta_3b.txt, qué defensa, hay
fortunata_y_jacinta_3b.txt, el corazón, partía
fortunata_y_jacinta_3b.txt, que, deja
fortunata_y_jacinta_3b.txt, ella, merece
fortunata_y_jacinta_3b.txt, Maxi, estaba
fortunata_y_jacinta_3b.txt, que, estuvo
fortunata_y_jacinta_3b.txt, La tía, da
fortunata_y_jacinta_3b.txt, la idea, infundes
fortunata_y_jacinta_3b.txt, los medios, das
fortunata_y_jacinta_3b.txt, el mundo, vea
fortunata_y_jacinta_3b.txt, el mundo, regocijar
fortunata_y_jacinta_3b.txt, la pareja, tomó
fortunata_y_jacinta_3b.txt, un alma, pasa
fortunata_y_jacinta_3b.txt, La justicia, caerá
fortunata_y_jacinta_3b.txt, Seguíales, duelen
fortunata_y_jacinta_3b.txt, las contusiones, duelen
fortunata_y_jacinta_3b.txt, que, ensañas
fortunata_y_jacinta_3b.txt, que, tener
fortunata_y_jacinta_3b.txt, yo, quedaría
fortunata_y_jacinta_3b.txt, que, mereces
fortunata_y_jacinta_3b.txt, que, hecho
fortunata_y_jacinta_3b.txt, Rubín, pasó
fortunata_y_jacinta_3b.txt, Aurora, parecía
fortunata_y_jacinta_3b.txt, esta indicación, prudente
fortunata_y_jacinta_3b.txt, el galán, despidió
fortunata_y_jacinta_3b.txt, Maxi, miró
fortunata_y_jacinta_3b.txt, las uñas, afilaban
fortunata_y_jacinta_3b.txt, Maxi, diese
fortunata_y_jacinta_3b.txt, La lógica, salvó
fortunata_y_jacinta_3b.txt, Un revólver, débil
fortunata_y_jacinta_3b.txt, un rifle, es
fortunata_y_jacinta_3b.txt, yo, necesito
fortunata_y_jacinta_3b.txt, los amantes, desaparecieron
fortunata_y_jacinta_3b.txt, Rubín, penetró
fortunata_y_jacinta_3b.txt, la idea, borró
fortunata_y_jacinta_3b.txt, esto, decía
fortunata_y_jacinta_3b.txt, que, desvela
fortunata_y_jacinta_3b.txt, yo, soñado
fortunata_y_jacinta_3b.txt, yo, tenido
fortunata_y_jacinta_3b.txt, sueño, sido
fortunata_y_jacinta_3b.txt, Aurora, honrada
fortunata_y_jacinta_3b.txt, que, sueña
fortunata_y_jacinta_3b.txt, Esto, lástima
fortunata_y_jacinta_3b.txt, rato, estarse
fortunata_y_jacinta_3b.txt, doña Casta, hablaba
fortunata_y_jacinta_3b.txt, que, dado
fortunata_y_jacinta_3b.txt, tú, tienes
fortunata_y_jacinta_3b.txt, Pepe, viene
fortunata_y_jacinta_3b.txt, ese, camino
fortunata_y_jacinta_3b.txt, yo, Tengo
fortunata_y_jacinta_3b.txt, Aurora, defendía
fortunata_y_jacinta_3b.txt, quien, sabe
fortunata_y_jacinta_3b.txt, el caso, llegó
fortunata_y_jacinta_3b.txt, Maxi, perdía
fortunata_y_jacinta_3b.txt, Olimpia, tocaba
fortunata_y_jacinta_3b.txt, la cuestión, ocurrió
fortunata_y_jacinta_3b.txt, la niña, tenía
fortunata_y_jacinta_3b.txt, hija, hablaron
fortunata_y_jacinta_3b.txt, Maxi, decía
fortunata_y_jacinta_3b.txt, yo, dudara
fortunata_y_jacinta_3b.txt, un instante, dudara
fortunata_y_jacinta_3b.txt, aquello, realidad
fortunata_y_jacinta_3b.txt, Un dato, quitado
fortunata_y_jacinta_3b.txt, otra duda, asalta
fortunata_y_jacinta_3b.txt, la mato, hay
fortunata_y_jacinta_3b.txt, La enseñanza, cristiana
fortunata_y_jacinta_3b.txt, el estrepitoso fin, Oyendo
fortunata_y_jacinta_3b.txt, que, sacudía
fortunata_y_jacinta_3b.txt, Su maldad, necesaria
fortunata_y_jacinta_3b.txt, La vida, es
fortunata_y_jacinta_3b.txt, que, duele
fortunata_y_jacinta_3b.txt, que, enseña
fortunata_y_jacinta_3b.txt, la tocata, acabado
fortunata_y_jacinta_3b.txt, doña Casta, entró
fortunata_y_jacinta_3b.txt, la señora, llamado
fortunata_y_jacinta_3b.txt, _, hizo
fortunata_y_jacinta_3b.txt, doña Desdémona_, hizo
fortunata_y_jacinta_3b.txt, la dama, Querido--dijo
fortunata_y_jacinta_3b.txt, la pájara, sacó
fortunata_y_jacinta_3b.txt, Maxi, rascó
fortunata_y_jacinta_3b.txt, significación, entender
fortunata_y_jacinta_3b.txt, la señora, entender
fortunata_y_jacinta_3b.txt, la pájara, mala--dijo
fortunata_y_jacinta_3b.txt, doña Desdémona_, no--replicó
fortunata_y_jacinta_3b.txt, doña Lupe, esperaba
fortunata_y_jacinta_3b.txt, que, despuntaban
fortunata_y_jacinta_3b.txt, que, partir
fortunata_y_jacinta_3b.txt, Esto, aprendido
fortunata_y_jacinta_3b.txt, la cual, aplica
fortunata_y_jacinta_3b.txt, que, dan
fortunata_y_jacinta_3b.txt, que, discutió
fortunata_y_jacinta_3b.txt, aquello, tenía
fortunata_y_jacinta_3b.txt, la deshonra, inevitable
fortunata_y_jacinta_3b.txt, ella, alentó
fortunata_y_jacinta_3b.txt, los desvaríos, favoreció
fortunata_y_jacinta_3b.txt, Esto, sabían
fortunata_y_jacinta_3b.txt, la señora, tranquila
fortunata_y_jacinta_3b.txt, Fortunata, mala
fortunata_y_jacinta_3b.txt, solución, alcance
fortunata_y_jacinta_3b.txt, que, presentarse
fortunata_y_jacinta_3b.txt, ley, pequeñuelo
fortunata_y_jacinta_3b.txt, el tal nene, Rubín
fortunata_y_jacinta_3b.txt, el señorito, apresuraba
fortunata_y_jacinta_3b.txt, él, disfrutaba
fortunata_y_jacinta_3b.txt, que, pasa
fortunata_y_jacinta_3b.txt, Bonito genio, tengo
fortunata_y_jacinta_3b.txt, que, ahora
fortunata_y_jacinta_3b.txt, yo, aseguro
fortunata_y_jacinta_3b.txt, sus dos o tres mil duros, quitaba
fortunata_y_jacinta_3b.txt, nadie, quitaba
fortunata_y_jacinta_3b.txt, yo, haría
fortunata_y_jacinta_3b.txt, la iniciativa, alborota
fortunata_y_jacinta_3b.txt, el espíritu, alborota
fortunata_y_jacinta_3b.txt, que, nacer
fortunata_y_jacinta_3b.txt, que, viva
fortunata_y_jacinta_3b.txt, quien, viene
fortunata_y_jacinta_3b.txt, esto, quedar
fortunata_y_jacinta_3b.txt, criaturita, quedar
fortunata_y_jacinta_3b.txt, que, callo
fortunata_y_jacinta_3b.txt, yo, callo
fortunata_y_jacinta_3b.txt, yo, ver
fortunata_y_jacinta_3b.txt, su nieto, peor
fortunata_y_jacinta_3b.txt, Las acciones, comerán
fortunata_y_jacinta_3b.txt, hijo, comerán
fortunata_y_jacinta_3b.txt, que, dinero
fortunata_y_jacinta_3b.txt, yo, doy
fortunata_y_jacinta_3b.txt, el señorito, señale
fortunata_y_jacinta_3b.txt, el estipendio, señale
fortunata_y_jacinta_3b.txt, que, hará
fortunata_y_jacinta_3b.txt, Guillermina, hablará
fortunata_y_jacinta_3b.txt, ella, obrar
fortunata_y_jacinta_3b.txt, ella, da
fortunata_y_jacinta_3b.txt, el otro, da
fortunata_y_jacinta_3b.txt, yo, hago
fortunata_y_jacinta_3b.txt, que, saben
fortunata_y_jacinta_3b.txt, que, fermentaron
fortunata_y_jacinta_3b.txt, el caso, llegara
fortunata_y_jacinta_3b.txt, sus honorarios, perdidos
fortunata_y_jacinta_3b.txt, Maxi, desconcertó
fortunata_y_jacinta_3b.txt, la señora, partía
fortunata_y_jacinta_3b.txt, su sobrino, desconocía
fortunata_y_jacinta_3b.txt, el otro, era
fortunata_y_jacinta_3b.txt, que, roto
fortunata_y_jacinta_3b.txt, sus cavilaciones, estaban
fortunata_y_jacinta_3b.txt, Maxi, llevó
fortunata_y_jacinta_3b.txt, que, diera
fortunata_y_jacinta_3b.txt, doña Desdémona_, diera
fortunata_y_jacinta_3b.txt, doña Lupe, puso
fortunata_y_jacinta_3b.txt, D. Francisco, acababa
fortunata_y_jacinta_3b.txt, Doña Lupe, volvía
fortunata_y_jacinta_3b.txt, que, toma
fortunata_y_jacinta_3b.txt, esto, cordura
fortunata_y_jacinta_3b.txt, que, llaman
fortunata_y_jacinta_3b.txt, Dios, tenga
fortunata_y_jacinta_3b.txt, el chico, preguntó
fortunata_y_jacinta_3b.txt, que, echando
fortunata_y_jacinta_3b.txt, yo, querido
fortunata_y_jacinta_3b.txt, usted, frío
fortunata_y_jacinta_3b.txt, --Así, gusta
fortunata_y_jacinta_3b.txt, Esto, llama
fortunata_y_jacinta_3b.txt, tía, acordara
fortunata_y_jacinta_3b.txt, qué, --¿Para
fortunata_y_jacinta_3b.txt, Tú, verla
fortunata_y_jacinta_3b.txt, tía, viera
fortunata_y_jacinta_3b.txt, Doña Lupe, inquietó
fortunata_y_jacinta_3b.txt, esta frase, oyendo
fortunata_y_jacinta_3b.txt, Maximiliano, apresuró
fortunata_y_jacinta_3b.txt, usted, observa
fortunata_y_jacinta_3b.txt, todos, quisieran
fortunata_y_jacinta_3b.txt, La señora, tomó
fortunata_y_jacinta_3b.txt, tu hermano, parece
fortunata_y_jacinta_3b.txt, que, bueno
fortunata_y_jacinta_3b.txt, un tirito, pega
fortunata_y_jacinta_3b.txt, él, mate
fortunata_y_jacinta_3b.txt, atrevimiento, necesita
fortunata_y_jacinta_3b.txt, un hombre, Pedirme
fortunata_y_jacinta_3b.txt, que, hay
fortunata_y_jacinta_3b.txt, yo, sé
fortunata_y_jacinta_3b.txt, Tú, crees
fortunata_y_jacinta_3b.txt, la talla, está
fortunata_y_jacinta_3b.txt, Juan Pablo, dio
fortunata_y_jacinta_3b.txt, el pobre hombre, salió
fortunata_y_jacinta_3b.txt, Su tía, mujer
fortunata_y_jacinta_3b.txt, él, amenazaba
fortunata_y_jacinta_3b.txt, que, dármelo--discurría
fortunata_y_jacinta_3b.txt, que, tiro
fortunata_y_jacinta_3b.txt, ninguno, pegaré
fortunata_y_jacinta_3b.txt, yo, viendo
fortunata_y_jacinta_3b.txt, una cosa, es
fortunata_y_jacinta_3b.txt, que, mata
fortunata_y_jacinta_3b.txt, otra cosa, es
fortunata_y_jacinta_3b.txt, yo, sigo
fortunata_y_jacinta_3b.txt, Villalonga, llamó
fortunata_y_jacinta_3b.txt, Rubín, dirigió
fortunata_y_jacinta_3b.txt, Dios!--se decía--, será
fortunata_y_jacinta_3b.txt, Dios, hay
fortunata_y_jacinta_3b.txt, La contra, es
fortunata_y_jacinta_3b.txt, el corazoncito, anuncia
fortunata_y_jacinta_3b.txt, que, sonreír
fortunata_y_jacinta_3b.txt, El director, hombre
fortunata_y_jacinta_3b.txt, usted, listo
fortunata_y_jacinta_3b.txt, usted, conviene
fortunata_y_jacinta_3b.txt, Rubín, vio
fortunata_y_jacinta_3b.txt, los pintores, ponen
fortunata_y_jacinta_3b.txt, usted, conviene
fortunata_y_jacinta_3b.txt, yo, meter
fortunata_y_jacinta_3b.txt, gracias, --Muchas
fortunata_y_jacinta_3b.txt, Yo, necesito
fortunata_y_jacinta_3b.txt, usted, sabrá
fortunata_y_jacinta_3b.txt, que, pienso
fortunata_y_jacinta_3b.txt, que, entra
fortunata_y_jacinta_3b.txt, que, sirve
fortunata_y_jacinta_3b.txt, _, camará
fortunata_y_jacinta_3b.txt, la bomba, va
fortunata_y_jacinta_3b.txt, usted, Va
fortunata_y_jacinta_3b.txt, Rubín, decir
fortunata_y_jacinta_3b.txt, el techo, caía
fortunata_y_jacinta_3b.txt, Usted, entenderse
fortunata_y_jacinta_3b.txt, El Ministro, da
fortunata_y_jacinta_3b.txt, usted, disponga
fortunata_y_jacinta_3b.txt, usted, incluido
fortunata_y_jacinta_3b.txt, que, va
fortunata_y_jacinta_3b.txt, aquello, está
fortunata_y_jacinta_3b.txt, Rubín, retiró
fortunata_y_jacinta_3b.txt, el hombre, Estaba
fortunata_y_jacinta_3b.txt, que, sabía
fortunata_y_jacinta_3b.txt, La vida, hermosa
fortunata_y_jacinta_3b.txt, que, encontrando
fortunata_y_jacinta_3b.txt, sus amigos, conocieron
fortunata_y_jacinta_3b.txt, D. Basilio, dar
fortunata_y_jacinta_3b.txt, usted, Oiga
fortunata_y_jacinta_3b.txt, Cánovas, tiene
fortunata_y_jacinta_3b.txt, que, entiende
fortunata_y_jacinta_3b.txt, un debate, suscitara
fortunata_y_jacinta_3b.txt, Rubín, puso
fortunata_y_jacinta_3b.txt, que, defendían
fortunata_y_jacinta_3b.txt, una sociedad, vivir
fortunata_y_jacinta_3b.txt, La Correspondencia_, llegó
fortunata_y_jacinta_3b.txt, que, arrojó
fortunata_y_jacinta_3b.txt, el buen D. Basilio, arrojó
fortunata_y_jacinta_3b.txt, los ojos, restregó
fortunata_y_jacinta_3b.txt, todos, enteraron
fortunata_y_jacinta_3b.txt, Juan Pablo, objeto
fortunata_y_jacinta_3b.txt, el amigo, tenía
fortunata_y_jacinta_3b.txt, Juan Pablo, debía
fortunata_y_jacinta_3b.txt, la lotería, caído
fortunata_y_jacinta_3b.txt, que, tenía
fortunata_y_jacinta_3b.txt, usted, sabe
fortunata_y_jacinta_3b.txt, Usted, manda
fortunata_y_jacinta_3b.txt, El hombre, compensó
fortunata_y_jacinta_3b.txt, la gente, algo
fortunata_y_jacinta_3b.txt, que, próxima
fortunata_y_jacinta_3b.txt, Rubín, hizo
fortunata_y_jacinta_3b.txt, Su plan, político
fortunata_y_jacinta_3b.txt, que, desmandase
fortunata_y_jacinta_3b.txt, que, descansa
fortunata_y_jacinta_3b.txt, el corruptor materialismo, cundiendo
fortunata_y_jacinta_3b.txt, que, provincia
fortunata_y_jacinta_3b.txt, la ropa, tentarían
fortunata_y_jacinta_3b.txt, que, predicar
fortunata_y_jacinta_3b.txt, genio, tenía
fortunata_y_jacinta_3b.txt, el pueblo, ineducado
fortunata_y_jacinta_3b.txt, pillastres, engañen
fortunata_y_jacinta_3b.txt, La mayoría, buena
fortunata_y_jacinta_3b.txt, el Gobierno, velar
fortunata_y_jacinta_3b.txt, Él, pasaba
fortunata_y_jacinta_3b.txt, que, mangonean
fortunata_y_jacinta_3b.txt, Yo, así
fortunata_y_jacinta_3b.txt, Don Basilio, era
fortunata_y_jacinta_3b.txt, que, alegraban
fortunata_y_jacinta_3b.txt, Juan Pablo, tenido
fortunata_y_jacinta_3b.txt, Aquel destino, _
fortunata_y_jacinta_3b.txt, D. Basilio, sentido
fortunata_y_jacinta_3b.txt, el Ministro, encargado
fortunata_y_jacinta_3b.txt, que, traía
fortunata_y_jacinta_3b.txt, estos turrones, caen
fortunata_y_jacinta_3b.txt, los antecedentes, conocen
fortunata_y_jacinta_3b.txt, la Caña, sabrá
fortunata_y_jacinta_3b.txt, la codificación, halla
fortunata_y_jacinta_3b.txt, Nadie, sabe
fortunata_y_jacinta_3b.txt, la Caña, saca
fortunata_y_jacinta_3b.txt, el Ministro, quiere
fortunata_y_jacinta_3b.txt, que, medio
fortunata_y_jacinta_3b.txt, Eso, ocurre
fortunata_y_jacinta_3b.txt, la Caña, es
fortunata_y_jacinta_3b.txt, D. Basilio del Ministerio de Hacienda, llegaba
fortunata_y_jacinta_3b.txt, este, venía
fortunata_y_jacinta_3b.txt, el cimiento, falta
fortunata_y_jacinta_3b.txt, Leopoldo Montes, aspiraba
fortunata_y_jacinta_3b.txt, Rubín, llevase
fortunata_y_jacinta_3b.txt, esto, fácil
fortunata_y_jacinta_3b.txt, yo, diré
fortunata_y_jacinta_3b.txt, el secretario, dan
fortunata_y_jacinta_3b.txt, ello, es
fortunata_y_jacinta_3b.txt, la lisonja, aumentaban
fortunata_y_jacinta_3b.txt, Mucho ajetreo, tuvo
fortunata_y_jacinta_3b.txt, que, dando
fortunata_y_jacinta_3b.txt, su señor, dijo
fortunata_y_jacinta_3b.txt, Pucheros, hazte
fortunata_y_jacinta_3b.txt, que, mujer
fortunata_y_jacinta_3b.txt, la alta sociedad, diría
fortunata_y_jacinta_3b.txt, Esto, ser
fortunata_y_jacinta_3b.txt, un gobernador, diera
fortunata_y_jacinta_3b.txt, misión, es
fortunata_y_jacinta_3b.txt, Bonita, andaría
fortunata_y_jacinta_3b.txt, el representante, predicara
fortunata_y_jacinta_3b.txt, Tú, quedas
fortunata_y_jacinta_3b.txt, yo, mandaré
fortunata_y_jacinta_3b.txt, que, allá
fortunata_y_jacinta_3b.txt, tu _chachito, vería
fortunata_y_jacinta_3b.txt, 
 Fortunata, sintió
fortunata_y_jacinta_3b.txt, usted, puede?».--«Pase
fortunata_y_jacinta_3b.txt, que, cree
fortunata_y_jacinta_3b.txt, la joven, Estaba
fortunata_y_jacinta_3b.txt, Ballester, Qué
fortunata_y_jacinta_3b.txt, ella, dijo
fortunata_y_jacinta_3b.txt, yo, sabía
fortunata_y_jacinta_3b.txt, alguien, viene
fortunata_y_jacinta_3b.txt, usted, verle
fortunata_y_jacinta_3b.txt, el recién venido personaje, estaba
fortunata_y_jacinta_3b.txt, precoces, quería
fortunata_y_jacinta_3b.txt, que, bonito
fortunata_y_jacinta_3b.txt, Ballester, dijo
fortunata_y_jacinta_3b.txt, inclinándose--, dijo
fortunata_y_jacinta_3b.txt, usted, viera
fortunata_y_jacinta_3b.txt, usted, viera
fortunata_y_jacinta_3b.txt, que, mundo
fortunata_y_jacinta_3b.txt, usted, sabe
fortunata_y_jacinta_3b.txt, Usted, prometió
fortunata_y_jacinta_3b.txt, Usted, padrino
fortunata_y_jacinta_3b.txt, usted, designará
fortunata_y_jacinta_3b.txt, Qué, parece
fortunata_y_jacinta_3b.txt, Juan, llamará
fortunata_y_jacinta_3b.txt, usted, quiera
fortunata_y_jacinta_3b.txt, Ballester, sentado
fortunata_y_jacinta_3b.txt, que, parecía
fortunata_y_jacinta_3b.txt, las cuales, oía
fortunata_y_jacinta_3b.txt, Doña Lupe, olvida
fortunata_y_jacinta_3b.txt, los días, pide
fortunata_y_jacinta_3b.txt, usted, crea
fortunata_y_jacinta_3b.txt, la racha, pasara
fortunata_y_jacinta_3b.txt, Ballester, continuó
fortunata_y_jacinta_3b.txt, que, pasmará
fortunata_y_jacinta_3b.txt, el amigo, mejorado
fortunata_y_jacinta_3b.txt, usted, conoce
fortunata_y_jacinta_3b.txt, --¿Pero, verdad
fortunata_y_jacinta_3b.txt, un Salomón, hecho
fortunata_y_jacinta_3b.txt, alguna dificultad, surge
fortunata_y_jacinta_3b.txt, él, dice
fortunata_y_jacinta_3b.txt, que, vena
fortunata_y_jacinta_3b.txt, usted, dice
fortunata_y_jacinta_3b.txt, Yo, alegraría
fortunata_y_jacinta_3b.txt, usted, logra
fortunata_y_jacinta_3b.txt, usted, sabe
fortunata_y_jacinta_3b.txt, que, entrado
fortunata_y_jacinta_3b.txt, eso, verdad
fortunata_y_jacinta_3b.txt, conmigo, divierta
fortunata_y_jacinta_3b.txt, Ballester, divierta
fortunata_y_jacinta_3b.txt, sus ideas, ideas
fortunata_y_jacinta_3b.txt, un disparate, suelta
fortunata_y_jacinta_3b.txt, el sentimiento, indiferencia
fortunata_y_jacinta_3b.txt, la indiferencia, llamar
fortunata_y_jacinta_3b.txt, usted, Verá
fortunata_y_jacinta_3b.txt, Aurora, acordase
fortunata_y_jacinta_3b.txt, qué, costaba
fortunata_y_jacinta_3b.txt, esto, duele
fortunata_y_jacinta_3b.txt, yo, quiero
fortunata_y_jacinta_3b.txt, Ballester, contestó
fortunata_y_jacinta_3b.txt, el farmacéutico, mudó
fortunata_y_jacinta_3b.txt, usted, Sabe
fortunata_y_jacinta_3b.txt, el crítico, hecho
fortunata_y_jacinta_3b.txt, yo, hecho
fortunata_y_jacinta_3b.txt, Quién, creería
fortunata_y_jacinta_3b.txt, yo, odiaba
fortunata_y_jacinta_3b.txt, usted, verá
fortunata_y_jacinta_3b.txt, Padillita, metió
fortunata_y_jacinta_3b.txt, yo, empecé
fortunata_y_jacinta_3b.txt, que, asusta
fortunata_y_jacinta_3b.txt, el pobre Ponce, honradito
fortunata_y_jacinta_3b.txt, el dramón, elogió
fortunata_y_jacinta_3b.txt, que, sacaba
fortunata_y_jacinta_3b.txt, él, paguen
fortunata_y_jacinta_3b.txt, nadie, tener
fortunata_y_jacinta_3b.txt, él, da
fortunata_y_jacinta_3b.txt, usted, cree
fortunata_y_jacinta_3b.txt, que, enferma
fortunata_y_jacinta_3b.txt, yo, cobro
fortunata_y_jacinta_3b.txt, su historia, contó
fortunata_y_jacinta_3b.txt, su adorada, romántica
fortunata_y_jacinta_3b.txt, Yo, digo
fortunata_y_jacinta_3b.txt, que, arreglen
fortunata_y_jacinta_3b.txt, el exitazo, seguro
fortunata_y_jacinta_3b.txt, La noche, pienso
fortunata_y_jacinta_3b.txt, yo, dicho
fortunata_y_jacinta_3b.txt, un amigo, pondrá
fortunata_y_jacinta_3b.txt, que, haría
fortunata_y_jacinta_3b.txt, el extracto, lleva
fortunata_y_jacinta_3b.txt, la mamá, padece
fortunata_y_jacinta_3b.txt, que, vale
fortunata_y_jacinta_3b.txt, cualquier dinero, vale
fortunata_y_jacinta_3b.txt, Yo, así
fortunata_y_jacinta_3b.txt, usted, viera
fortunata_y_jacinta_3b.txt, Ponce, tomado
fortunata_y_jacinta_3b.txt, yo, digo
fortunata_y_jacinta_3b.txt, yo, doy
fortunata_y_jacinta_3b.txt, un hombre, casar
fortunata_y_jacinta_3b.txt, Yo, propuesto
fortunata_y_jacinta_3b.txt, yo, digo
fortunata_y_jacinta_3b.txt, casa, se
fortunata_y_jacinta_3b.txt, Ponce, contado
fortunata_y_jacinta_3b.txt, Olimpia, sacaría
fortunata_y_jacinta_3b.txt, que, digo
fortunata_y_jacinta_3b.txt, que, fastidie
fortunata_y_jacinta_3b.txt, que, este
fortunata_y_jacinta_3b.txt, Yo, tomado
fortunata_y_jacinta_3b.txt, turrón, caía
fortunata_y_jacinta_3b.txt, yo, decía
fortunata_y_jacinta_3b.txt, usted, empeñado
fortunata_y_jacinta_3b.txt, mis odios, recaen
fortunata_y_jacinta_3b.txt, usted, pregunte
fortunata_y_jacinta_3b.txt, quién, pregunte
fortunata_y_jacinta_3b.txt, el ruido, aumentó
fortunata_y_jacinta_3b.txt, que, sonaba
fortunata_y_jacinta_3b.txt, que, jugando
fortunata_y_jacinta_3b.txt, la cara, nueva
fortunata_y_jacinta_3b.txt, Ballester, vio
fortunata_y_jacinta_3b.txt, Fortunata, reía
fortunata_y_jacinta_3b.txt, el farmacéutico, iba
fortunata_y_jacinta_3b.txt, Ballester, corazón
fortunata_y_jacinta_3b.txt, que, correspondían
fortunata_y_jacinta_3b.txt, su amiga, careciese
fortunata_y_jacinta_3b.txt, Fortunata, adquiriendo
fortunata_y_jacinta_3b.txt, Yo, madre
fortunata_y_jacinta_3b.txt, yo, tengo
fortunata_y_jacinta_3b.txt, quien, niegue
fortunata_y_jacinta_3b.txt, Yo, tengo
fortunata_y_jacinta_3b.txt, la ley, ponga
fortunata_y_jacinta_3b.txt, las leyes, disparates
fortunata_y_jacinta_3b.txt, yo, tengo
fortunata_y_jacinta_3b.txt, La verdadera ley, la
fortunata_y_jacinta_3b.txt, Juan Pablo, dice
fortunata_y_jacinta_3b.txt, ella, quitado
fortunata_y_jacinta_3b.txt, yo, quisiera
fortunata_y_jacinta_3b.txt, ella, está
fortunata_y_jacinta_3b.txt, yo, así
fortunata_y_jacinta_3b.txt, él, digo
fortunata_y_jacinta_3b.txt, Él, pillo
fortunata_y_jacinta_3b.txt, que, nene
fortunata_y_jacinta_3b.txt, doña Bárbara, viera
fortunata_y_jacinta_3b.txt, Dios, hay
fortunata_y_jacinta_3b.txt, que, vuelve
fortunata_y_jacinta_3b.txt, Yo, sé
fortunata_y_jacinta_3b.txt, ellos, requetefinos
fortunata_y_jacinta_3b.txt, yo, es
fortunata_y_jacinta_3b.txt, que, conste
fortunata_y_jacinta_3b.txt, una servidora, madre
fortunata_y_jacinta_3b.txt, Esta, idea
fortunata_y_jacinta_3b.txt, el pajarito, sale
fortunata_y_jacinta_3b.txt, Dios, sabe
fortunata_y_jacinta_3b.txt, esto, es
fortunata_y_jacinta_3b.txt, yo, interesada
fortunata_y_jacinta_3b.txt, yo, quiero
fortunata_y_jacinta_3b.txt, usted, suegra
fortunata_y_jacinta_3b.txt, usted, salte
